Title,Description,Price,Rating,Reviews,URL
Zebronics 15.6 inch Full HD LED Backlit TN Panel Monitor (ZEB-16A LED FHD),Panel Type: TN Panel; Screen Resolution Type: Full HD; VGA Support | HDMI; Brightness: 300 nits; Response Time: 8 ms | Refresh Rate: 600 Hz; HDMI Ports - 1; 3 YEARS ONSITE WARRANTY,"₹3,899",409 Ratings,78 Reviews,https://www.flipkart.com/zebronics-15-6-inch-full-hd-led-backlit-tn-panel-monitor-zeb-16a-fhd/p/itmf6c6jnzdn6hns?pid=MONF6C2G4K463SHF&lid=LSTMONF6C2G4K463SHF5LPZUI&marketplace=FLIPKART&srno=s_3_68&otracker=search&fm=organic&iid=a17c2a5f-a8c6-4aa8-88f0-5cfc05d5354a.MONF6C2G4K463SHF.SEARCH&ssid=sjsl8pny0w0000001604940581584&qH=08b5411f848a2581
Asus 21.5 inch Full HD LED Backlit IPS Panel Monitor (VZ229),Panel Type: IPS Panel; Screen Resolution Type: Full HD; HDMI; Inbuilt Speaker; Brightness: 250 nits; Response Time: 5 ms | Refresh Rate: 60 Hz; HDMI Ports - 1; 3 Years Warranty,"₹9,499",444 Ratings,110 Reviews,https://www.flipkart.com/asus-21-5-inch-full-hd-led-backlit-ips-panel-monitor-vz229/p/itmfh628ywbp9mvm?pid=MONEZT8BRGMVHTXJ&lid=LSTMONEZT8BRGMVHTXJCRSOAV&marketplace=FLIPKART&srno=s_3_69&otracker=search&fm=organic&iid=a17c2a5f-a8c6-4aa8-88f0-5cfc05d5354a.MONEZT8BRGMVHTXJ.SEARCH&ssid=sjsl8pny0w0000001604940581584&qH=08b5411f848a2581
Samsung 26.5 inch Curved Full HD VA Panel Monitor (LC27F390FHWXXL),Panel Type: VA Panel; Screen Resolution Type: Full HD; Response Time: 4 ms; 3 YEAR ONSIDE BRAND WARRANTY,"₹14,565",73 Ratings,7 Reviews,https://www.flipkart.com/samsung-26-5-inch-curved-full-hd-va-panel-monitor-lc27f390fhwxxl/p/itmf7gqembppbmkf?pid=MONF7GCDMWZGWTHX&lid=LSTMONF7GCDMWZGWTHXG9L0KF&marketplace=FLIPKART&srno=s_3_70&otracker=search&fm=organic&iid=a17c2a5f-a8c6-4aa8-88f0-5cfc05d5354a.MONF7GCDMWZGWTHX.SEARCH&ssid=sjsl8pny0w0000001604940581584&qH=08b5411f848a2581
LG 18.5 inch HD LED Backlit TN Panel Monitor (19M38HB- BB),Panel Type: TN Panel; Screen Resolution Type: HD; HDMI; Brightness: 200 nits; Response Time: 5 ms; 3 Years Onsite Warranty,"₹5,800",350 Ratings,56 Reviews,https://www.flipkart.com/lg-18-5-inch-hd-led-backlit-tn-panel-monitor-19m38hb-bb/p/itmety6mrshzzxzk?pid=MONETY6MJY6GKP8Z&lid=LSTMONETY6MJY6GKP8ZAWTVD6&marketplace=FLIPKART&srno=s_3_71&otracker=search&fm=organic&iid=a17c2a5f-a8c6-4aa8-88f0-5cfc05d5354a.MONETY6MJY6GKP8Z.SEARCH&ssid=sjsl8pny0w0000001604940581584&qH=08b5411f848a2581
Lenovo 27 inch WQHD Monitor (Q27q-10),Screen Resolution Type: WQHD; Response Time: 4 ms; 3 Years Manufacturer Warranty,"₹23,499",,,https://www.flipkart.com/lenovo-27-inch-wqhd-monitor-q27q-10/p/itm3d55bdf291b75?pid=MONFW9VXFRSHZHJD&lid=LSTMONFW9VXFRSHZHJDH81FE7&marketplace=FLIPKART&srno=s_3_72&otracker=search&fm=organic&iid=a17c2a5f-a8c6-4aa8-88f0-5cfc05d5354a.MONFW9VXFRSHZHJD.SEARCH&ssid=sjsl8pny0w0000001604940581584&qH=08b5411f848a2581
Acer 27 inch WQHD IPS Panel Gaming Monitor (XB271HU),Panel Type: IPS Panel; Screen Resolution Type: WQHD; Brightness: 350 nits; Response Time: 4 ms | Refresh Rate: 144 Hz; HDMI Ports - 1; 3 Years on Site,"₹37,999",12 Ratings,2 Reviews,https://www.flipkart.com/acer-27-inch-wqhd-ips-panel-gaming-monitor-xb271hu/p/itmfdrzuzghzeyfr?pid=MONFDRZU2VSPHXH7&lid=LSTMONFDRZU2VSPHXH7D2GOLK&marketplace=FLIPKART&srno=s_4_73&otracker=search&fm=organic&iid=36555f9f-4f2e-4cd3-a2b5-d4968d06912d.MONFDRZU2VSPHXH7.SEARCH&ssid=9ehv0ydp1c0000001604940583887&qH=08b5411f848a2581
Asus 28 inch 4K Ultra HD LED Backlit TN Panel Monitor (PB287Q),Panel Type: TN Panel; Screen Resolution Type: 4K Ultra HD; VGA Support | HDMI; Inbuilt Speaker; Brightness: 330 nits; Response Time: 1 ms | Refresh Rate: 60 Hz; HDMI Ports - 4; 3 Years Warranty,"₹34,999",1 Ratings,1 Reviews,https://www.flipkart.com/asus-28-inch-4k-ultra-hd-led-backlit-tn-panel-monitor-pb287q/p/itm6c66f3debe692?pid=MONFGPZKJGJRE47Z&lid=LSTMONFGPZKJGJRE47Z9FFDBI&marketplace=FLIPKART&srno=s_4_74&otracker=search&fm=organic&iid=36555f9f-4f2e-4cd3-a2b5-d4968d06912d.MONFGPZKJGJRE47Z.SEARCH&ssid=9ehv0ydp1c0000001604940583887&qH=08b5411f848a2581
AOC 18.5 inch HD LED Backlit TN Panel Monitor (E970SWN5),Panel Type: TN Panel; Screen Resolution Type: HD; VGA Support; Brightness: 200 nits; Response Time: 5 ms; 1 Year Limited Warranty,"₹4,699",173 Ratings,20 Reviews,https://www.flipkart.com/aoc-18-5-inch-hd-led-backlit-tn-panel-monitor-e970swn5/p/itmf6h7hft3g92kk?pid=MONF6H7HQG3KBHC7&lid=LSTMONF6H7HQG3KBHC75BFR6L&marketplace=FLIPKART&srno=s_4_75&otracker=search&fm=organic&iid=36555f9f-4f2e-4cd3-a2b5-d4968d06912d.MONF6H7HQG3KBHC7.SEARCH&ssid=9ehv0ydp1c0000001604940583887&qH=08b5411f848a2581
Samsung 23.5 inch Full HD Monitor (LS24F356FHWXXL),Screen Resolution Type: Full HD; Response Time: 5 ms; 1 YEAR MANUFACTURING WARRANTY,"₹13,896",17 Ratings,3 Reviews,https://www.flipkart.com/samsung-23-5-inch-full-hd-monitor-ls24f356fhwxxl/p/itm348c0869982d5?pid=MONFKXWVQAZMRTZG&lid=LSTMONFKXWVQAZMRTZGZDISZI&marketplace=FLIPKART&srno=s_4_76&otracker=search&fm=organic&iid=36555f9f-4f2e-4cd3-a2b5-d4968d06912d.MONFKXWVQAZMRTZG.SEARCH&ssid=9ehv0ydp1c0000001604940583887&qH=08b5411f848a2581
HP 27 inch Full HD LED Backlit IPS Panel Monitor (27y),Panel Type: IPS Panel; Screen Resolution Type: Full HD; VGA Support | HDMI; DVI; Brightness: 300 nits; Response Time: 5 ms | Refresh Rate: 60 Hz; HDMI Ports - 1; 3 year warranty provided by the manufacturer from date of purchase,"₹15,499",,,https://www.flipkart.com/hp-27-inch-full-hd-led-backlit-ips-panel-monitor-27y/p/itmc130f3d473796?pid=MONFR9Z5WSK5Q662&lid=LSTMONFR9Z5WSK5Q6622X8YED&marketplace=FLIPKART&srno=s_4_77&otracker=search&fm=organic&iid=36555f9f-4f2e-4cd3-a2b5-d4968d06912d.MONFR9Z5WSK5Q662.SEARCH&ssid=9ehv0ydp1c0000001604940583887&qH=08b5411f848a2581
Acer 21.5 inch Full HD TN Panel Monitor (K222HQL),Panel Type: TN Panel; Screen Resolution Type: Full HD; VGA Support; Brightness: 200 nits; Response Time: 5 ms | Refresh Rate: 60 Hz; 3 Years Warranty,"₹6,999","1,198 Ratings",213 Reviews,https://www.flipkart.com/acer-21-5-inch-full-hd-tn-panel-monitor-k222hql/p/itmf8syfwgkgjk8h?pid=MONF8SYFSCSVDTKZ&lid=LSTMONF8SYFSCSVDTKZ01BRW2&marketplace=FLIPKART&srno=s_4_78&otracker=search&fm=organic&iid=36555f9f-4f2e-4cd3-a2b5-d4968d06912d.MONF8SYFSCSVDTKZ.SEARCH&ssid=9ehv0ydp1c0000001604940583887&qH=08b5411f848a2581
Asus 15.6 inch HD LED Backlit TN Panel Monitor (Single USB-Powered Portable MB168B),Panel Type: TN Panel; Screen Resolution Type: HD; Brightness: 200 nits; Response Time: 11 ms | Refresh Rate: 60 Hz; 3 Years Warranty,"₹16,699",5 Ratings,1 Reviews,https://www.flipkart.com/asus-15-6-inch-hd-led-backlit-tn-panel-monitor-single-usb-powered-portable-mb168b/p/itmfgpzkdtgjh9h5?pid=MONFGPZKURZBWAJ4&lid=LSTMONFGPZKURZBWAJ4RIJXDL&marketplace=FLIPKART&srno=s_4_79&otracker=search&fm=organic&iid=36555f9f-4f2e-4cd3-a2b5-d4968d06912d.MONFGPZKURZBWAJ4.SEARCH&ssid=9ehv0ydp1c0000001604940583887&qH=08b5411f848a2581
HP 23.8 inch Full HD LED Backlit IPS Panel Monitor (24m),Panel Type: IPS Panel; Screen Resolution Type: Full HD; VGA Support | HDMI; Brightness: 250 nits; Response Time: 5 ms | Refresh Rate: 60 Hz; HDMI Ports - 1; 3 Year Limited Warranty,"₹10,499",250 Ratings,35 Reviews,https://www.flipkart.com/hp-23-8-inch-full-hd-led-backlit-ips-panel-monitor-24m/p/itmfh88rgtnudmdt?pid=MONFH88RDPE4Z2EK&lid=LSTMONFH88RDPE4Z2EKKXYTBM&marketplace=FLIPKART&srno=s_4_80&otracker=search&fm=organic&iid=36555f9f-4f2e-4cd3-a2b5-d4968d06912d.MONFH88RDPE4Z2EK.SEARCH&ssid=9ehv0ydp1c0000001604940583887&qH=08b5411f848a2581
Consistent 18.5 inch HD Monitor (1902),Screen Resolution Type: HD; HDMI; Response Time: 5 ms; manufacturing warranty,"₹3,999",,,https://www.flipkart.com/consistent-18-5-inch-hd-monitor-1902/p/itm3b992d0447594?pid=MONFWR7MFPTQRFRU&lid=LSTMONFWR7MFPTQRFRUNGGGE4&marketplace=FLIPKART&srno=s_4_81&otracker=search&fm=organic&iid=36555f9f-4f2e-4cd3-a2b5-d4968d06912d.MONFWR7MFPTQRFRU.SEARCH&ssid=9ehv0ydp1c0000001604940583887&qH=08b5411f848a2581
Samsung 23.5 inch Full HD AHVA Panel Monitor (LS24F356FHUXXL),Panel Type: AHVA Panel; Screen Resolution Type: Full HD; VGA Support | HDMI; Response Time: 5 ms; 3 year Domestic On side Warranty,"₹10,300",29 Ratings,4 Reviews,https://www.flipkart.com/samsung-23-5-inch-full-hd-ahva-panel-monitor-ls24f356fhuxxl/p/itm926e6a7d6dfe4?pid=MONFKQ3CBTFXWZVY&lid=LSTMONFKQ3CBTFXWZVYBXL0W5&marketplace=FLIPKART&srno=s_4_82&otracker=search&fm=organic&iid=36555f9f-4f2e-4cd3-a2b5-d4968d06912d.MONFKQ3CBTFXWZVY.SEARCH&ssid=9ehv0ydp1c0000001604940583887&qH=08b5411f848a2581
LG 19.5 inch HD LED Backlit TN Panel Monitor (20M39H),Panel Type: TN Panel; Screen Resolution Type: HD; VGA Support | HDMI; Brightness: 200 nits; Response Time: 5 ms | Refresh Rate: 60 Hz; HDMI Ports - 1; 3 Years Warranty,"₹6,069",82 Ratings,19 Reviews,https://www.flipkart.com/lg-19-5-inch-hd-led-backlit-tn-panel-monitor-20m39h/p/itm594b4c3eba275?pid=MONFRQBUTKNVBKWZ&lid=LSTMONFRQBUTKNVBKWZLW1IOI&marketplace=FLIPKART&srno=s_4_83&otracker=search&fm=organic&iid=36555f9f-4f2e-4cd3-a2b5-d4968d06912d.MONFRQBUTKNVBKWZ.SEARCH&ssid=9ehv0ydp1c0000001604940583887&qH=08b5411f848a2581
HP 24 inch Full HD IPS Panel Gaming Monitor (24F),Panel Type: IPS Panel; Screen Resolution Type: Full HD; VGA Support | HDMI; Brightness: 300 nits; Response Time: 5 ms | Refresh Rate: 75 Hz; HDMI Ports - 1; 3 YEARS HP INDIA WARRANTY,"₹12,999",102 Ratings,17 Reviews,https://www.flipkart.com/hp-24-inch-full-hd-ips-panel-gaming-monitor-24f/p/itmcf5a20ea10cec?pid=MONFCGFRU77SFZ3A&lid=LSTMONFCGFRU77SFZ3AJKL4KK&marketplace=FLIPKART&srno=s_4_84&otracker=search&fm=organic&iid=36555f9f-4f2e-4cd3-a2b5-d4968d06912d.MONFCGFRU77SFZ3A.SEARCH&ssid=9ehv0ydp1c0000001604940583887&qH=08b5411f848a2581
Samsung 23.8 inch Curved Full HD LED Backlit VA Panel Monitor (LC24F390FHWXXL),Panel Type: VA Panel; Screen Resolution Type: Full HD; VGA Support | HDMI; Brightness: 250 nits; Response Time: 4 ms; HDMI Ports - 1; 3 Years Onsite Warranty,"₹10,450","1,771 Ratings",347 Reviews,https://www.flipkart.com/samsung-23-8-inch-curved-full-hd-led-backlit-va-panel-monitor-lc24f390fhwxxl/p/itmezu53yhwg2ayg?pid=MONEZU4Z8BYBV2GZ&lid=LSTMONEZU4Z8BYBV2GZI4FBCC&marketplace=FLIPKART&srno=s_4_85&otracker=search&fm=organic&iid=36555f9f-4f2e-4cd3-a2b5-d4968d06912d.MONEZU4Z8BYBV2GZ.SEARCH&ssid=9ehv0ydp1c0000001604940583887&qH=08b5411f848a2581
Asus 27 inch Full HD Gaming Monitor (VG27AQL1A),Screen Resolution Type: Full HD; HDMI; Inbuilt Speaker; Response Time: 1 ms; 3 Years for Casing & Panel & 1 Year for Parts & Accessories (Cables & Bundle Gift Excluded),"₹40,999",,,https://www.flipkart.com/asus-27-inch-full-hd-gaming-monitor-vg27aql1a/p/itm8b902215aacab?pid=MONFWY58PFCSEFDZ&lid=LSTMONFWY58PFCSEFDZ2YD67T&marketplace=FLIPKART&srno=s_4_86&otracker=search&fm=organic&iid=36555f9f-4f2e-4cd3-a2b5-d4968d06912d.MONFWY58PFCSEFDZ.SEARCH&ssid=9ehv0ydp1c0000001604940583887&qH=08b5411f848a2581
Acer 27 inch Full HD TN Panel Gaming Monitor (KG271),Panel Type: TN Panel; Screen Resolution Type: Full HD; Brightness: 300 nits; Response Time: 1 ms | Refresh Rate: 144 Hz; HDMI Ports - 2; 3 Years on Site,"₹14,999",23 Ratings,5 Reviews,https://www.flipkart.com/acer-27-inch-full-hd-tn-panel-gaming-monitor-kg271/p/itmfbeg6jaydxnfg?pid=MONFBEG6XK9YGS4N&lid=LSTMONFBEG6XK9YGS4NAFIPLQ&marketplace=FLIPKART&srno=s_4_87&otracker=search&fm=organic&iid=36555f9f-4f2e-4cd3-a2b5-d4968d06912d.MONFBEG6XK9YGS4N.SEARCH&ssid=9ehv0ydp1c0000001604940583887&qH=08b5411f848a2581
Asus 24 inch Full HD TN Panel Gaming Monitor (VG248QE),Panel Type: TN Panel; Screen Resolution Type: Full HD; VGA Support | HDMI; DVI | Inbuilt Speaker; Brightness: 350 nits; Response Time: 1 ms | Refresh Rate: 144 Hz; HDMI Ports - 1; 3 Years Warranty,"₹20,999",15 Ratings,3 Reviews,https://www.flipkart.com/asus-24-inch-full-hd-tn-panel-gaming-monitor-vg248qe/p/itmf96cya9yy3cjh?pid=MONF95HF3H5BZMVB&lid=LSTMONF95HF3H5BZMVBY0ZJ22&marketplace=FLIPKART&srno=s_4_88&otracker=search&fm=organic&iid=36555f9f-4f2e-4cd3-a2b5-d4968d06912d.MONF95HF3H5BZMVB.SEARCH&ssid=9ehv0ydp1c0000001604940583887&qH=08b5411f848a2581
"dkian 9 inch HD LED Backlit Monitor (9 inch TV Monitor with MP3,MP4 Video Player)",Screen Resolution Type: HD; Response Time: 1 ms; 6 months warranty,"₹3,999",5 Ratings,0 Reviews,https://www.flipkart.com/dkian-9-inch-hd-led-backlit-monitor-9-tv-mp3-mp4-video-player/p/itmfga5nzjkz2hf6?pid=MONFG9ZFQCAFKKHV&lid=LSTMONFG9ZFQCAFKKHVBDINXY&marketplace=FLIPKART&srno=s_4_89&otracker=search&fm=organic&iid=36555f9f-4f2e-4cd3-a2b5-d4968d06912d.MONFG9ZFQCAFKKHV.SEARCH&ssid=9ehv0ydp1c0000001604940583887&qH=08b5411f848a2581
enter 15.4 inch HD LED Backlit Monitor (E-M16B),"Screen Resolution Type: HD; VGA Support; Response Time: 3 ms; 1 YEAR, By BRAND","₹3,247",87 Ratings,13 Reviews,https://www.flipkart.com/enter-15-4-inch-hd-led-backlit-monitor-e-m16b/p/itmcbeb7bfe73a4a?pid=MONFMBSPP7AVNGQ4&lid=LSTMONFMBSPP7AVNGQ4JZTZ07&marketplace=FLIPKART&srno=s_4_90&otracker=search&fm=organic&iid=36555f9f-4f2e-4cd3-a2b5-d4968d06912d.MONFMBSPP7AVNGQ4.SEARCH&ssid=9ehv0ydp1c0000001604940583887&qH=08b5411f848a2581
"LG 31.5 inch Full HD LED Backlit IPS Panel Monitor (31.5 inch (80 cm) LED Monitor - Full HD, IPS Panel...",Panel Type: IPS Panel; Screen Resolution Type: Full HD; Brightness: 250 nits; Response Time: 5 ms; HDMI Ports - 2; 3 YEARS INDIA WARRANTY,"₹15,700",,,https://www.flipkart.com/lg-31-5-inch-full-hd-led-backlit-ips-panel-monitor-31-5-80-cm-hd-vga-hdmi-port-x-2-usb-port-inbuilt-speaker-32mn58hm/p/itm5934dedff4d0c?pid=MONFPEV6FGUQUJV4&lid=LSTMONFPEV6FGUQUJV48BBWXN&marketplace=FLIPKART&srno=s_4_91&otracker=search&fm=organic&iid=36555f9f-4f2e-4cd3-a2b5-d4968d06912d.MONFPEV6FGUQUJV4.SEARCH&ssid=9ehv0ydp1c0000001604940583887&qH=08b5411f848a2581
LG 21.5 inch Full HD LED Backlit TN Panel Monitor (22MK400A-B),Panel Type: TN Panel; Screen Resolution Type: Full HD; VGA Support; Brightness: 200 nits; Response Time: 5 ms | Refresh Rate: 75 Hz; 3 Years Warranty,"₹7,399",,,https://www.flipkart.com/lg-21-5-inch-full-hd-led-backlit-tn-panel-monitor-22mk400a-b/p/itm963b6af44c256?pid=MONFVPR8ZYGM7BHR&lid=LSTMONFVPR8ZYGM7BHRP4BZ9J&marketplace=FLIPKART&srno=s_4_92&otracker=search&fm=organic&iid=36555f9f-4f2e-4cd3-a2b5-d4968d06912d.MONFVPR8ZYGM7BHR.SEARCH&ssid=9ehv0ydp1c0000001604940583887&qH=08b5411f848a2581
LG 32 inch Full HD Monitor (32MN58HM),Screen Resolution Type: Full HD; Response Time: 8 ms; 3 YEARS LG INDIA WARRANTY,"₹22,999",8 Ratings,3 Reviews,https://www.flipkart.com/lg-32-inch-full-hd-monitor-32mn58hm/p/itm855b192df0756?pid=MONFU99MDAT5HHMB&lid=LSTMONFU99MDAT5HHMBTPI2CG&marketplace=FLIPKART&srno=s_4_93&otracker=search&fm=organic&iid=36555f9f-4f2e-4cd3-a2b5-d4968d06912d.MONFU99MDAT5HHMB.SEARCH&ssid=9ehv0ydp1c0000001604940583887&qH=08b5411f848a2581
Dell 18.5 inch HD LED Backlit TN Panel Monitor (E1916HV),Panel Type: TN Panel; Screen Resolution Type: HD; VGA Support; Brightness: 200 nits; Response Time: 5 ms; 3 YEARS MANUFACTURERS WARRANTY CALL DELL TOLL FREE FOR ONSITE WARRANTY,"₹5,950",74 Ratings,14 Reviews,https://www.flipkart.com/dell-18-5-inch-hd-led-backlit-tn-panel-monitor-e1916hv/p/itmedskgv4zz4wmz?pid=MONEDSKGN2YDHZ2X&lid=LSTMONEDSKGN2YDHZ2XQG0A4C&marketplace=FLIPKART&srno=s_4_94&otracker=search&fm=organic&iid=36555f9f-4f2e-4cd3-a2b5-d4968d06912d.MONEDSKGN2YDHZ2X.SEARCH&ssid=9ehv0ydp1c0000001604940583887&qH=08b5411f848a2581
Dell 18.5 inch HD TN Panel Monitor (D1918H),Panel Type: TN Panel; Screen Resolution Type: HD; Response Time: 5 ms; REPAIR & REPLACMENT,"₹5,850",27 Ratings,2 Reviews,https://www.flipkart.com/dell-18-5-inch-hd-tn-panel-monitor-d1918h/p/itmf7gm8yhc8ddfj?pid=MONF7GCCCXJF3ZZG&lid=LSTMONF7GCCCXJF3ZZG0YGJGY&marketplace=FLIPKART&srno=s_4_95&otracker=search&fm=organic&iid=36555f9f-4f2e-4cd3-a2b5-d4968d06912d.MONF7GCCCXJF3ZZG.SEARCH&ssid=9ehv0ydp1c0000001604940583887&qH=08b5411f848a2581
Asus 21.5 inch Full HD TN Panel Gaming Monitor (VP228H),Panel Type: TN Panel; Screen Resolution Type: Full HD; HDMI; DVI | Inbuilt Speaker; Brightness: 250 nits; Response Time: 1 ms | Refresh Rate: 60 Hz; HDMI Ports - 1; 3 Years Warranty,"₹9,299",239 Ratings,49 Reviews,https://www.flipkart.com/asus-21-5-inch-full-hd-tn-panel-gaming-monitor-vp228h/p/itmezr9aywyzfgdf?pid=MONEZR9AR4DDMHW4&lid=LSTMONEZR9AR4DDMHW4VBSJET&marketplace=FLIPKART&srno=s_4_96&otracker=search&fm=organic&iid=36555f9f-4f2e-4cd3-a2b5-d4968d06912d.MONEZR9AR4DDMHW4.SEARCH&ssid=9ehv0ydp1c0000001604940583887&qH=08b5411f848a2581
Samsung 26.5 inch Curved Full HD LED Backlit VA Panel Monitor (LC27F390FHWXXL),Panel Type: VA Panel; Screen Resolution Type: Full HD; VGA Support | HDMI; Brightness: 250 nits; Response Time: 4 ms; 3 Years Onsite Warranty,"₹14,999",129 Ratings,30 Reviews,https://www.flipkart.com/samsung-26-5-inch-curved-full-hd-led-backlit-va-panel-monitor-lc27f390fhwxxl/p/itmezu53gkryazvq?pid=MONEZU53SBEHWCEY&lid=LSTMONEZU53SBEHWCEYUWWDNL&marketplace=FLIPKART&srno=s_5_97&otracker=search&fm=organic&iid=e651f1b0-f89c-4f0e-b7d0-8942a8225eb9.MONEZU53SBEHWCEY.SEARCH&ssid=aq75my51sg0000001604940586158&qH=08b5411f848a2581
Samsung 24 inch Full HD VA Panel Monitor (24 inch Curved Monitor),Panel Type: VA Panel; Screen Resolution Type: Full HD; Response Time: 5 ms; Customer have to visit service centre,"₹10,485",461 Ratings,103 Reviews,https://www.flipkart.com/samsung-24-inch-full-hd-va-panel-monitor-24-curved-monitor/p/itmf4y2wvnag6eck?pid=MONF3ZVSMHB53KH9&lid=LSTMONF3ZVSMHB53KH9ONYKQF&marketplace=FLIPKART&srno=s_5_98&otracker=search&fm=organic&iid=e651f1b0-f89c-4f0e-b7d0-8942a8225eb9.MONF3ZVSMHB53KH9.SEARCH&ssid=aq75my51sg0000001604940586158&qH=08b5411f848a2581
LG 20 inch HD TN Panel Monitor (20MK400A),Panel Type: TN Panel; Screen Resolution Type: HD; VGA Support; Brightness: 200 nits; Response Time: 2 ms | Refresh Rate: 60 Hz; NA,"₹6,999",305 Ratings,55 Reviews,https://www.flipkart.com/lg-20-inch-hd-tn-panel-monitor-20mk400a/p/itmf8bgjsng9qmex?pid=MONF8BDDAYUC6CEX&lid=LSTMONF8BDDAYUC6CEXDGD60U&marketplace=FLIPKART&srno=s_5_99&otracker=search&fm=organic&iid=e651f1b0-f89c-4f0e-b7d0-8942a8225eb9.MONF8BDDAYUC6CEX.SEARCH&ssid=aq75my51sg0000001604940586158&qH=08b5411f848a2581
Acer 28 inch 4K Ultra HD TN Panel Gaming Monitor (KG281K),Panel Type: TN Panel; Screen Resolution Type: 4K Ultra HD; Brightness: 330 nits; Response Time: 1 ms | Refresh Rate: 60 Hz; HDMI Ports - 2; 3 Years on Site,"₹19,999",10 Ratings,1 Reviews,https://www.flipkart.com/acer-28-inch-4k-ultra-hd-tn-panel-gaming-monitor-kg281k/p/itmfdrzuj8xarzft?pid=MONFDRZUBUJVNAGN&lid=LSTMONFDRZUBUJVNAGNTQN7NI&marketplace=FLIPKART&srno=s_5_100&otracker=search&fm=organic&iid=e651f1b0-f89c-4f0e-b7d0-8942a8225eb9.MONFDRZUBUJVNAGN.SEARCH&ssid=aq75my51sg0000001604940586158&qH=08b5411f848a2581
BenQ 24 inch Full HD TN Panel Gaming Monitor (XL2411P),Panel Type: TN Panel; Screen Resolution Type: Full HD; VGA Support | HDMI; DVI; Brightness: 350 nits; Response Time: 1 ms | Refresh Rate: 144 Hz; HDMI Ports - 1; 3 Years for Domestic Warranty,"₹15,999",44 Ratings,9 Reviews,https://www.flipkart.com/benq-24-inch-full-hd-tn-panel-gaming-monitor-xl2411p/p/itmfcmuvyh9yxugf?pid=MONFCMUVD3BJQGAK&lid=LSTMONFCMUVD3BJQGAKSESQVY&marketplace=FLIPKART&srno=s_5_101&otracker=search&fm=organic&iid=e651f1b0-f89c-4f0e-b7d0-8942a8225eb9.MONFCMUVD3BJQGAK.SEARCH&ssid=aq75my51sg0000001604940586158&qH=08b5411f848a2581
Dell 24 inch Full HD LED Backlit IPS Panel Monitor (S2419H),Panel Type: IPS Panel; Screen Resolution Type: Full HD; Brightness: 250 nits; Response Time: 14 ms; 3 Year Warranty,"₹15,790",48 Ratings,9 Reviews,https://www.flipkart.com/dell-24-inch-full-hd-led-backlit-ips-panel-monitor-s2419h/p/itmfafjgjgpcmpgu?pid=MONFAFJGDYSXZFJC&lid=LSTMONFAFJGDYSXZFJCJRJTFF&marketplace=FLIPKART&srno=s_5_102&otracker=search&fm=organic&iid=e651f1b0-f89c-4f0e-b7d0-8942a8225eb9.MONFAFJGDYSXZFJC.SEARCH&ssid=aq75my51sg0000001604940586158&qH=08b5411f848a2581
Samsung 21.5 inch Full HD LED Backlit TN Panel Monitor (sf350 ls22f350fhwxxl),Panel Type: TN Panel; Screen Resolution Type: Full HD; VGA Support | HDMI; Brightness: 150 nits; Response Time: 4 ms; 3 years,"₹7,750",286 Ratings,38 Reviews,https://www.flipkart.com/samsung-21-5-inch-full-hd-led-backlit-tn-panel-monitor-sf350-ls22f350fhwxxl/p/itm2cd03cb4977c8?pid=MONFJ4CJY6RZSKCX&lid=LSTMONFJ4CJY6RZSKCXHETBZB&marketplace=FLIPKART&srno=s_5_103&otracker=search&fm=organic&iid=e651f1b0-f89c-4f0e-b7d0-8942a8225eb9.MONFJ4CJY6RZSKCX.SEARCH&ssid=aq75my51sg0000001604940586158&qH=08b5411f848a2581
Lenovo 31.5 inch WQHD IPS Panel Monitor (D32q-20),Panel Type: IPS Panel; Screen Resolution Type: WQHD; HDMI; Response Time: 4 ms | Refresh Rate: 75 Hz; HDMI Ports - 1; 3 Years Manufacturer Warranty,"₹19,749",,,https://www.flipkart.com/lenovo-31-5-inch-wqhd-ips-panel-monitor-d32q-20/p/itm266dc4e48c117?pid=MONFNV4KX7GG4DNE&lid=LSTMONFNV4KX7GG4DNEFYFEFK&marketplace=FLIPKART&srno=s_5_104&otracker=search&fm=organic&iid=e651f1b0-f89c-4f0e-b7d0-8942a8225eb9.MONFNV4KX7GG4DNE.SEARCH&ssid=aq75my51sg0000001604940586158&qH=08b5411f848a2581
HP 24.5 inch Full HD LED Backlit TN Panel Gaming Monitor (Omen 25),Panel Type: TN Panel; Screen Resolution Type: Full HD; HDMI; Brightness: 400 nits; Response Time: 1 ms | Refresh Rate: 144 Hz; HDMI Ports - 2; 3 Years Warranty,"₹20,999",5 Ratings,1 Reviews,https://www.flipkart.com/hp-24-5-inch-full-hd-led-backlit-tn-panel-gaming-monitor-omen-25/p/itmexp6c8rh6fgcq?pid=MONEXP6CZGFYWWM5&lid=LSTMONEXP6CZGFYWWM5XEMHYI&marketplace=FLIPKART&srno=s_5_105&otracker=search&fm=organic&iid=e651f1b0-f89c-4f0e-b7d0-8942a8225eb9.MONEXP6CZGFYWWM5.SEARCH&ssid=aq75my51sg0000001604940586158&qH=08b5411f848a2581
